Site,Lat,Lon,ppt_Jan,ppt_Feb,ppt_Mar,ppt_Apr,ppt_May,ppt_Jun,ppt_Jul,ppt_Aug,ppt_Sep,ppt_Oct,ppt_Nov,ppt_Dec,ppt_Annual,tmin_Jan,tmin_Feb,tmin_Mar,tmin_Apr,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,tmin_Oct,tmin_Nov,tmin_Dec,tmin_Annual,tmean_Jan,tmean_Feb,tmean_Mar,tmean_Apr,tmean_May,tmean_Jun,tmean_Jul,tmean_Aug,tmean_Sep,tmean_Oct,tmean_Nov,tmean_Dec,tmean_Annual,tmax_Jan,tmax_Feb,tmax_Mar,tmax_Apr,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmax_Oct,tmax_Nov,tmax_Dec,tmax_Annual
bacher_creek,44.836,-117.424,53.63,40.02,42.7,49.56,60.86,42.13,12.66,13.02,18.25,36.78,50.5,61.69,481.8,-6.1,-4.5,-1.7,0.6,4.5,7.8,10.8,9.9,5.6,0.8,-3,-6,1.6,-1.8,0.7,4.6,8,12.6,16.4,21.2,20.7,15.8,9.1,2.6,-1.7,9,2.4,5.9,11,15.4,20.6,25,31.6,31.4,25.9,17.3,8.2,2.6,16.4
bacher_creek,44.836,-117.424,53.63,40.02,42.7,49.56,60.86,42.13,12.66,13.02,18.25,36.78,50.5,61.69,481.8,-6.1,-4.5,-1.7,0.6,4.5,7.8,10.8,9.9,5.6,0.8,-3,-6,1.6,-1.8,0.7,4.6,8,12.6,16.4,21.2,20.7,15.8,9.1,2.6,-1.7,9,2.4,5.9,11,15.4,20.6,25,31.6,31.4,25.9,17.3,8.2,2.6,16.4
bacher_creek,44.836,-117.424,53.63,40.02,42.7,49.56,60.86,42.13,12.66,13.02,18.25,36.78,50.5,61.69,481.8,-6.1,-4.5,-1.7,0.6,4.5,7.8,10.8,9.9,5.6,0.8,-3,-6,1.6,-1.8,0.7,4.6,8,12.6,16.4,21.2,20.7,15.8,9.1,2.6,-1.7,9,2.4,5.9,11,15.4,20.6,25,31.6,31.4,25.9,17.3,8.2,2.6,16.4
Berry,44.825272,-107.175057,19.68,22.27,33.12,54.69,88.15,55.34,30.96,22.75,38.86,46.83,24.76,18.88,456.27,-10.9,-10,-5.3,-1,4.1,8.9,12.4,11.1,6.2,-0.1,-6.2,-10.4,-0.1,-4.3,-3.4,1.8,6,11.1,16.4,21.1,20.1,14.7,7.4,0.8,-3.9,7.3,2.3,3.2,8.9,13,18,24,29.7,29.2,23.2,14.9,7.8,2.7,14.8
Berry,44.825272,-107.175057,19.68,22.27,33.12,54.69,88.15,55.34,30.96,22.75,38.86,46.83,24.76,18.88,456.27,-10.9,-10,-5.3,-1,4.1,8.9,12.4,11.1,6.2,-0.1,-6.2,-10.4,-0.1,-4.3,-3.4,1.8,6,11.1,16.4,21.1,20.1,14.7,7.4,0.8,-3.9,7.3,2.3,3.2,8.9,13,18,24,29.7,29.2,23.2,14.9,7.8,2.7,14.8
Berry,44.825272,-107.175057,19.68,22.27,33.12,54.69,88.15,55.34,30.96,22.75,38.86,46.83,24.76,18.88,456.27,-10.9,-10,-5.3,-1,4.1,8.9,12.4,11.1,6.2,-0.1,-6.2,-10.4,-0.1,-4.3,-3.4,1.8,6,11.1,16.4,21.1,20.1,14.7,7.4,0.8,-3.9,7.3,2.3,3.2,8.9,13,18,24,29.7,29.2,23.2,14.9,7.8,2.7,14.8
Berry,44.825272,-107.175057,19.68,22.27,33.12,54.69,88.15,55.34,30.96,22.75,38.86,46.83,24.76,18.88,456.27,-10.9,-10,-5.3,-1,4.1,8.9,12.4,11.1,6.2,-0.1,-6.2,-10.4,-0.1,-4.3,-3.4,1.8,6,11.1,16.4,21.1,20.1,14.7,7.4,0.8,-3.9,7.3,2.3,3.2,8.9,13,18,24,29.7,29.2,23.2,14.9,7.8,2.7,14.8
big_flat,44.047,-116.483,61.59,44.8,57.04,46.68,50.68,28.86,9.11,7.04,14.37,32.27,47.68,72.34,472.46,-5.8,-4.3,-1.5,0.8,4.9,8.3,12.6,12.2,8,2.3,-2.4,-5.8,2.5,-1.4,1.2,5,8.1,12.9,17,22.3,21.8,16.8,9.8,3.2,-1.3,9.6,3,6.7,11.4,15.5,20.8,25.6,32,31.4,25.7,17.3,8.7,3.1,16.8
big_flat,44.047,-116.483,61.59,44.8,57.04,46.68,50.68,28.86,9.11,7.04,14.37,32.27,47.68,72.34,472.46,-5.8,-4.3,-1.5,0.8,4.9,8.3,12.6,12.2,8,2.3,-2.4,-5.8,2.5,-1.4,1.2,5,8.1,12.9,17,22.3,21.8,16.8,9.8,3.2,-1.3,9.6,3,6.7,11.4,15.5,20.8,25.6,32,31.4,25.7,17.3,8.7,3.1,16.8
big_flat,44.047,-116.483,61.59,44.8,57.04,46.68,50.68,28.86,9.11,7.04,14.37,32.27,47.68,72.34,472.46,-5.8,-4.3,-1.5,0.8,4.9,8.3,12.6,12.2,8,2.3,-2.4,-5.8,2.5,-1.4,1.2,5,8.1,12.9,17,22.3,21.8,16.8,9.8,3.2,-1.3,9.6,3,6.7,11.4,15.5,20.8,25.6,32,31.4,25.7,17.3,8.7,3.1,16.8
Bison_range,47.351,-114.176,24,23.14,24.99,41.79,48.73,66.06,24.46,21.52,25.96,30.26,29.33,23.54,383.79,-5.3,-5.2,-2.1,1.2,5,8.6,11.6,11,6.9,1.8,-2.3,-5.2,2.2,-1.8,-0.8,3.6,7.6,12.1,15.8,20.5,20.1,14.9,8,1.9,-1.8,8.3,1.8,3.6,9.2,13.9,19.2,23,29.4,29.3,22.9,14.3,6,1.6,14.5
Bison_range,47.351,-114.176,24,23.14,24.99,41.79,48.73,66.06,24.46,21.52,25.96,30.26,29.33,23.54,383.79,-5.3,-5.2,-2.1,1.2,5,8.6,11.6,11,6.9,1.8,-2.3,-5.2,2.2,-1.8,-0.8,3.6,7.6,12.1,15.8,20.5,20.1,14.9,8,1.9,-1.8,8.3,1.8,3.6,9.2,13.9,19.2,23,29.4,29.3,22.9,14.3,6,1.6,14.5
Bison_range,47.351,-114.176,24,23.14,24.99,41.79,48.73,66.06,24.46,21.52,25.96,30.26,29.33,23.54,383.79,-5.3,-5.2,-2.1,1.2,5,8.6,11.6,11,6.9,1.8,-2.3,-5.2,2.2,-1.8,-0.8,3.6,7.6,12.1,15.8,20.5,20.1,14.9,8,1.9,-1.8,8.3,1.8,3.6,9.2,13.9,19.2,23,29.4,29.3,22.9,14.3,6,1.6,14.5
Bison_Range,47.284722,-114.186389,29.61,28.67,29.64,39.9,49.46,62.59,24.93,20.61,27.09,36.02,35.51,28.17,412.19,-6,-5.8,-2.8,0.5,4.3,8,10.8,10.2,6.2,1,-3,-5.9,1.5,-2.2,-1.1,3.2,7.1,11.7,15.4,20,19.7,14.5,7.5,1.4,-2.3,7.9,1.5,3.6,9.2,13.7,19,22.9,29.2,29.2,22.8,14.1,5.8,1.2,14.3
Bison_Range,47.284722,-114.186389,29.61,28.67,29.64,39.9,49.46,62.59,24.93,20.61,27.09,36.02,35.51,28.17,412.19,-6,-5.8,-2.8,0.5,4.3,8,10.8,10.2,6.2,1,-3,-5.9,1.5,-2.2,-1.1,3.2,7.1,11.7,15.4,20,19.7,14.5,7.5,1.4,-2.3,7.9,1.5,3.6,9.2,13.7,19,22.9,29.2,29.2,22.8,14.1,5.8,1.2,14.3
Bison_Range,47.284722,-114.186389,29.61,28.67,29.64,39.9,49.46,62.59,24.93,20.61,27.09,36.02,35.51,28.17,412.19,-6,-5.8,-2.8,0.5,4.3,8,10.8,10.2,6.2,1,-3,-5.9,1.5,-2.2,-1.1,3.2,7.1,11.7,15.4,20,19.7,14.5,7.5,1.4,-2.3,7.9,1.5,3.6,9.2,13.7,19,22.9,29.2,29.2,22.8,14.1,5.8,1.2,14.3
Bison_Range,47.339722,-114.185833,27.93,26.16,28.69,41.06,49.83,64.77,25.29,22.27,26.85,34.61,33.36,26.81,407.63,-5.7,-5.6,-2.5,0.8,4.5,8.2,11.2,10.6,6.6,1.4,-2.7,-5.6,1.8,-2,-0.9,3.3,7.2,11.7,15.5,20.2,19.9,14.7,7.7,1.6,-2.2,8.1,1.6,3.7,9.2,13.7,19,22.9,29.2,29.1,22.7,14.1,5.8,1.3,14.4
Bison_Range,47.339722,-114.185833,27.93,26.16,28.69,41.06,49.83,64.77,25.29,22.27,26.85,34.61,33.36,26.81,407.63,-5.7,-5.6,-2.5,0.8,4.5,8.2,11.2,10.6,6.6,1.4,-2.7,-5.6,1.8,-2,-0.9,3.3,7.2,11.7,15.5,20.2,19.9,14.7,7.7,1.6,-2.2,8.1,1.6,3.7,9.2,13.7,19,22.9,29.2,29.1,22.7,14.1,5.8,1.3,14.4
Bison_Range,47.339722,-114.185833,27.93,26.16,28.69,41.06,49.83,64.77,25.29,22.27,26.85,34.61,33.36,26.81,407.63,-5.7,-5.6,-2.5,0.8,4.5,8.2,11.2,10.6,6.6,1.4,-2.7,-5.6,1.8,-2,-0.9,3.3,7.2,11.7,15.5,20.2,19.9,14.7,7.7,1.6,-2.2,8.1,1.6,3.7,9.2,13.7,19,22.9,29.2,29.1,22.7,14.1,5.8,1.3,14.4
Bottom,41.204863,-104.873573,6.32,11.39,20.97,36.72,64.16,57.45,45.59,42.83,45.69,24.84,13.62,11.47,381.04,-8.2,-8.4,-4.8,-1.5,3.7,8.7,12.4,11.4,6.6,0.3,-4.8,-8.3,0.6,-2.1,-2,2,5.3,10.4,16.3,20.2,19.2,14.5,7.7,1.8,-2.3,7.6,4,4.3,8.8,12,17.1,24,28.1,27.1,22.5,15,8.3,3.7,14.6
Breaks,47.744,-107.462,11.9,11.17,14.6,35.06,59.36,79.62,49.4,38.72,33.33,31.4,14.69,12.48,391.74,-11.1,-9.7,-5.1,0.4,5.8,11,14.6,13.9,8.5,1.9,-4.3,-9.3,1.4,-6.1,-4.5,0.7,6.7,12.2,17.3,22,21.4,15.5,8,0.8,-4.5,7.4,-1.1,0.8,6.5,13,18.5,23.6,29.3,29,22.4,14,6,0.3,13.5
Breaks,47.744,-107.462,11.9,11.17,14.6,35.06,59.36,79.62,49.4,38.72,33.33,31.4,14.69,12.48,391.74,-11.1,-9.7,-5.1,0.4,5.8,11,14.6,13.9,8.5,1.9,-4.3,-9.3,1.4,-6.1,-4.5,0.7,6.7,12.2,17.3,22,21.4,15.5,8,0.8,-4.5,7.4,-1.1,0.8,6.5,13,18.5,23.6,29.3,29,22.4,14,6,0.3,13.5
Breaks,47.744,-107.462,11.9,11.17,14.6,35.06,59.36,79.62,49.4,38.72,33.33,31.4,14.69,12.48,391.74,-11.1,-9.7,-5.1,0.4,5.8,11,14.6,13.9,8.5,1.9,-4.3,-9.3,1.4,-6.1,-4.5,0.7,6.7,12.2,17.3,22,21.4,15.5,8,0.8,-4.5,7.4,-1.1,0.8,6.5,13,18.5,23.6,29.3,29,22.4,14,6,0.3,13.5
Bunker,41.204193,-104.87187,6.32,11.39,20.97,36.72,64.16,57.45,45.59,42.83,45.69,24.84,13.62,11.47,381.04,-8.2,-8.4,-4.8,-1.5,3.7,8.7,12.4,11.4,6.6,0.3,-4.8,-8.3,0.6,-2.1,-2,2,5.3,10.4,16.3,20.2,19.2,14.5,7.7,1.8,-2.3,7.6,4,4.3,8.8,12,17.1,24,28.1,27.1,22.5,15,8.3,3.7,14.6
Canyon_Grassland_CCS1_PSSP1,46.025,-116.886,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS1_PSSP2,46.025,-116.886,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS1_PSSP3,46.025,-116.886,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS2_FEID1,46.023,-116.883,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS2_FEID2,46.023,-116.883,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS2_FEID3,46.023,-116.883,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS3_SHRUB1,46.021,-116.881,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS3_SHRUB2,46.021,-116.881,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CCS3_SHRUB3,46.021,-116.881,42.16,41.08,50.32,53.04,60.42,51.6,19.32,17.54,22.9,37.25,50.31,46.39,492.34,-2.8,-2.1,0.3,2.8,6.7,9.8,13.5,13.4,9.6,4.5,0,-3.5,4.4,0.6,2,5,8.3,12.6,16.1,21.3,21.4,16.8,10.1,4,-0.2,9.8,4,6,9.7,13.7,18.6,22.5,29.1,29.4,23.9,15.7,7.9,3.1,15.3
Canyon_Grassland_CG1_PSSP1,46.484,-116.849,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG1_PSSP2,46.484,-116.849,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG1_PSSP3,46.484,-116.849,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG2_FEID1,46.483,-116.847,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG2_FEID2,46.483,-116.847,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG2_FEID3,46.483,-116.847,68.85,53.39,59.19,56.52,56.81,41.39,14.91,15.79,21.03,44.04,70.19,57.19,559.29,-2.4,-1.6,0.6,3.3,6.8,10.1,13.3,13.1,9.2,4.4,0.3,-2.8,4.5,0.9,2.6,5.6,9,13.3,16.8,21.6,21.6,17,10.3,4.3,0.4,10.3,4.2,6.8,10.7,14.7,19.7,23.4,29.9,30.2,24.7,16.1,8.3,3.7,16
Canyon_Grassland_CG3_SHRUB1,46.479,-116.856,62.42,48.3,53.67,52.93,53.66,39.9,15.1,15.2,20.08,40.5,62.51,53.05,517.33,-1.6,-0.9,1.3,4,7.7,11.1,14.4,14.1,10.1,5,0.9,-1.9,5.3,1.5,3.3,6.5,9.9,14.3,17.8,22.7,22.7,17.9,10.9,4.8,1.1,11.1,4.7,7.4,11.7,15.8,20.9,24.6,31,31.3,25.7,16.9,8.7,4.2,16.9
Canyon_Grassland_CG3_SHRUB2,46.479,-116.856,62.42,48.3,53.67,52.93,53.66,39.9,15.1,15.2,20.08,40.5,62.51,53.05,517.33,-1.6,-0.9,1.3,4,7.7,11.1,14.4,14.1,10.1,5,0.9,-1.9,5.3,1.5,3.3,6.5,9.9,14.3,17.8,22.7,22.7,17.9,10.9,4.8,1.1,11.1,4.7,7.4,11.7,15.8,20.9,24.6,31,31.3,25.7,16.9,8.7,4.2,16.9
Canyon_Grassland_CG3_SHRUB3,46.479,-116.856,62.42,48.3,53.67,52.93,53.66,39.9,15.1,15.2,20.08,40.5,62.51,53.05,517.33,-1.6,-0.9,1.3,4,7.7,11.1,14.4,14.1,10.1,5,0.9,-1.9,5.3,1.5,3.3,6.5,9.9,14.3,17.8,22.7,22.7,17.9,10.9,4.8,1.1,11.1,4.7,7.4,11.7,15.8,20.9,24.6,31,31.3,25.7,16.9,8.7,4.2,16.9
Canyon_Grassland_TC1_PSSP1,46.008,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC1_PSSP2,46.008,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC1_PSSP3,46.008,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC2_SHRUB1,46.009,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC2_SHRUB2,46.009,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC2_SHRUB3,46.009,-116.444,45.5,42.29,51.99,63.86,73.96,67.68,28.46,23.22,28.2,43.5,53.88,49.48,572.01,-4.6,-4.1,-1.8,0.6,4.4,7.7,11.6,11.5,7.8,2.7,-1.9,-5.1,2.4,-1.2,0,3.1,6.1,10.4,13.9,19,19.3,14.8,8.2,2.1,-1.8,7.8,2.2,4.2,8,11.6,16.5,20.2,26.4,27.1,21.8,13.7,6.1,1.5,13.3
Canyon_Grassland_TC3_FEID1,45.961,-116.414,38.22,35.45,47.51,56.43,71.2,65.1,25.01,22.9,27.22,42.25,48.06,42.91,522.26,-4.4,-4,-1.7,0.7,4.3,7.5,11,11,7.3,2.5,-1.7,-4.8,2.3,-0.8,0.5,3.5,6.4,10.6,14.1,19,19.3,14.7,8.3,2.4,-1.4,8.1,2.9,5.1,8.8,12.1,16.9,20.6,26.9,27.6,22.2,14.1,6.6,2.1,13.8
Canyon_Grassland_TC3_FEID2,45.961,-116.414,38.22,35.45,47.51,56.43,71.2,65.1,25.01,22.9,27.22,42.25,48.06,42.91,522.26,-4.4,-4,-1.7,0.7,4.3,7.5,11,11,7.3,2.5,-1.7,-4.8,2.3,-0.8,0.5,3.5,6.4,10.6,14.1,19,19.3,14.7,8.3,2.4,-1.4,8.1,2.9,5.1,8.8,12.1,16.9,20.6,26.9,27.6,22.2,14.1,6.6,2.1,13.8
Canyon_Grassland_TC3_FEID3,45.961,-116.414,38.22,35.45,47.51,56.43,71.2,65.1,25.01,22.9,27.22,42.25,48.06,42.91,522.26,-4.4,-4,-1.7,0.7,4.3,7.5,11,11,7.3,2.5,-1.7,-4.8,2.3,-0.8,0.5,3.5,6.4,10.6,14.1,19,19.3,14.7,8.3,2.4,-1.4,8.1,2.9,5.1,8.8,12.1,16.9,20.6,26.9,27.6,22.2,14.1,6.6,2.1,13.8
Canyon_Grassland_TM1_PSSP1,46.268,-116.893,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM1_PSSP2,46.268,-116.893,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM1_PSSP3,46.268,-116.893,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM2_SHRUB1,46.267,-116.895,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM2_SHRUB2,46.267,-116.895,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM2_SHRUB3,46.267,-116.895,50.33,43.25,52.85,53.86,57.71,46.86,18.3,16.15,22.4,40.4,58.47,50.97,511.55,-2.8,-1.8,0.4,2.9,6.6,9.8,13.2,13.1,9.2,4.3,0.1,-3.2,4.3,0.6,2.3,5.2,8.4,12.7,16.2,21.1,21.2,16.6,10,4,0.1,9.9,4.1,6.4,10.1,13.9,18.8,22.6,29,29.4,24,15.6,8,3.5,15.4
Canyon_Grassland_TM3_FEID1,46.27,-116.91,51.05,42.67,50.7,50.92,56.73,46.27,18.73,16,22.27,39.73,56.75,51.25,503.07,-2.7,-1.8,0.4,2.8,6.6,9.7,13.2,13.3,9.4,4.5,0.2,-3.3,4.4,0.7,2.2,5.2,8.3,12.7,16.1,21.1,21.3,16.6,10,4.1,0.1,9.9,4.1,6.3,10,13.8,18.7,22.5,28.9,29.3,23.9,15.6,8.1,3.5,15.4
Canyon_Grassland_TM3_FEID2,46.27,-116.91,51.05,42.67,50.7,50.92,56.73,46.27,18.73,16,22.27,39.73,56.75,51.25,503.07,-2.7,-1.8,0.4,2.8,6.6,9.7,13.2,13.3,9.4,4.5,0.2,-3.3,4.4,0.7,2.2,5.2,8.3,12.7,16.1,21.1,21.3,16.6,10,4.1,0.1,9.9,4.1,6.3,10,13.8,18.7,22.5,28.9,29.3,23.9,15.6,8.1,3.5,15.4
